,Make,Model,Variant,Ex_Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux_in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot_lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel_lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto_Diing_Rear_View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat_Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Iobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat_Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti_lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake_force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recoended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child_Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads_Up_Display,Welcome_Lights,Battery,Electric_Range,Price,Mileage,carsrange
1242,Skoda,Octavia,Style 1.8 Tsi At,2059599,1798,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Petrol,1476.0,4670.0,1814.0,Sedan,4.0,12.0,14.0,15.1,14.16 km/kg,1376,7,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1860 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 20,59,599",12.9,Medium
1243,Skoda,Octavia,Style 2.0 Tdi Cr,2079599,1968,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1476.0,4670.0,1814.0,Sedan,4.0,12.0,22.0,21.0,14.16 km/kg,1340,6,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1895 kg,"Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 20,79,599",16.5,Medium
1244,Skoda,Octavia,Style 2.0 Tdi Cr At,2299599,1968,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1476.0,4670.0,1814.0,Sedan,4.0,12.0,22.0,19.5,14.16 km/kg,1395,6,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1915 kg,"Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 22,99,599",16.5,Medium
1245,Skoda,Octavia,L & K 1.8 Tsi At,2359599,1798,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Petrol,1476.0,4670.0,1814.0,Sedan,4.0,12.0,14.0,15.1,14.16 km/kg,1376,7,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1860 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 23,59,599",12.9,Medium
1246,Skoda,Octavia,L & K 2.0 Tdi Cr At,2359599,1968,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1476.0,4670.0,1814.0,Sedan,4.0,12.0,22.0,19.5,14.16 km/kg,1395,6,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1915 kg,"Drive side airbag, Front passenger curtain airbag, Driver frontal airbag, Rear passenger curtain airbags, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 23,59,599",16.5,Medium
1247,Skoda,Octavia,Corporate Edition 1.4 Tsi,1549000,1395,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Petrol,1476.0,4670.0,1814.0,Sedan,4.0,12.0,16.0,16.7,14.16 km/kg,1260,6,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Remote,140PS@6000RPM,250Nm@1500-3500rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1825 kg,"Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 15,49,000",13.8,Medium
1248,Skoda,Octavia,Corporate Edition 2.0 Tdi,1699000,1968,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1476.0,4670.0,1814.0,Sedan,4.0,12.0,22.0,21.0,14.16 km/kg,1340,6,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,141PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Manual,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,Normal,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1895 kg,"Drive side airbag, Front passenger curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 16,99,000",16.5,Medium
1249,Skoda,Octavia,Onyx 1.8 Tsi Dsg,1999599,1798,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Petrol,1476.0,4670.0,1814.0,Sedan,4.0,12.0,22.0,15.1,14.16 km/kg,1376,7,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,"Multi-element axle, with one longitudinal and three transverse links, with torsion stabiliser",1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,180PS@6200RPM,250NM@1250-5000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"Internal, With Remote",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1860 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 19,99,599",16.5,Medium
1250,Skoda,Octavia,Onyx 2.0 Tdi Dsg,2199599,1968,4.0,4.0,FWD (),In-line,BS IV,"Front, Transverse",Injection,50 litres,Diesel,1476.0,4670.0,1814.0,Sedan,4.0,12.0,22.0,19.5,14.16 km/kg,1395,6,155 mm,Ventilated Disc,Ventilated Disc,McPherson suspension with lower triangular links and torsion stabiliser,compound link crank axle,1490 mm,1540 mm,205/55R16,205/55R16,Electro-Hydraulic,All Windows,Yes,Smart Key,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,Analog,Yes,5.0,Leather,Automatic,2688 mm,205/55R16,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,3 years / Unlimited Kms,Yes,"With Remote, Internal",590 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,2 years /100000 Kms (years/distance whichever comes first),Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,Yes,"Comfort, Eco, Sport, Normal",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1915 kg,"Drive side airbag, Driver frontal airbag, Front passenger curtain airbag, Front passenger side airbag, Rear passenger curtain airbags",Yes,Yes,Yes,Yes,6.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 21,99,599",16.5,Medium
1251,Mercedes,Mercedes-Benz Glc,200 Progressive,5275000,1991,4.0,4.0,RWD (),In-line,BS 6,"Front, Transverse",Injection,66 litres,Petrol,1644.0,4658.0,1890.0,SUV,5.0,12.0,22.0,13.51,14.16 km/kg,1785,9,165 mm,Ventilated Disc,Ventilated Disc,"Double wishbone, coil springs, single-tube gas-filled shock absorber, stabiliser bar","Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",1621 mm,1617 mm,235/55R19,235/55R19,Electric Power,All Windows,"Yes, with memory",Smart Key,197PS@5500-6100rpm,320Nm@1650-4000rpm,Digital,"Analog, Digital",Digital,Yes,5.0,Leather,Automatic,2873 mm,235/55R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,With Remote,580 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,With Remote,Digital,Automatic,Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2360 kg,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,7.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 52,75,000",16.5,Medium_High
1252,Mercedes,Mercedes-Benz Glc,220D 4Matic Progressive,5775000,1950,4.0,4.0,AWD (),In-line,BS 6,"Front, Transverse",Injection,50 litres,Diesel,1644.0,4658.0,1890.0,SUV,5.0,12.0,22.0,18.18,14.16 km/kg,1785,9,165 mm,Ventilated Disc,Ventilated Disc,"Double wishbone, coil springs, single-tube gas-filled shock absorber, stabiliser bar","Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",1621 mm,1617 mm,235/55R19,235/55R19,Electric Power,All Windows,"Yes, with memory",Smart Key,194PS@3800rpm,400Nm@1600-2800RPM,Digital,"Analog, Digital",Digital,Yes,5.0,Leather,Automatic,2873 mm,235/55R19,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,With Remote,580 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,With Remote,Digital,Automatic,Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Normal, Comfort, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2500 kg,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Drive side airbag",Yes,Yes,Yes,Yes,7.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 57,75,000",16.5,Medium_High
1253,Porsche,Cayenne Coupe,Base,13151000,2995,6.0,4.0,AWD (),V,BS 6,"Front, Longitudinal",Injection,75 litres,Petrol,1676.0,4931.0,2194.0,SUV,5.0,12.0,22.0,11.6,14.16 km/kg,2030,8,165 mm,Ventilated Disc,Ventilated Disc,Fully independent extra-large format double wishbone,Fully independent multi-link suspension,1490 mm,1540 mm,285/40ZR 21,315/35ZR 21,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,340PS@5300-6400,450Nm@1340-5300,Digital,Digital,Yes,Yes,5.0,Leather,Automatic,2895 mm,ZR 21,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,With Remote,625 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,With Remote,Digital,Automatic,Digital,Yes,5.2 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,Yes,Yes,Yes,"Normal, Eco, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2105 kg,"Driver pelvic airbag, Driver curtain airbag, Rear passenger curtain airbags, Rear passenger center airbag, Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag, Driver head airbag, Drive side airbag, Front passenger curtain airbag",Yes,Yes,Yes,Yes,10.0,16.5:1,"Rake, Reach",2-Tone Beige & Black Interior Key Colour Blue Interior Illumination Front & Rear Door Mapping Pockets Front Room Lamp,Air Conditioner : Standard,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,With gear shift paddles,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,2.4 PSI,Only front,Yes,Yes,Yes,Yes,Yes,Yes,"Revotron 1.2 L, BS6 Engine",Yes,Yes,1.0,Yes,Yes,200 ampere-hour,110 km/full charge,"Rs. 1,31,51,000",16.5,Highend
